data,categoria,unidades,preco_medio,receita
2022-12-12,Esportes,289,313.0,90457.0
2022-12-12,Moda,1011,189.87,191958.57
2022-12-13,Beleza,799,92.98,74291.02
2022-12-13,Casa & Jardim,512,262.22,134256.64
2022-12-13,Eletrônicos,924,797.05,736474.2
2022-12-13,Esportes,389,316.73,123207.97
2022-12-13,Moda,1040,174.62,181604.8
2022-12-14,Beleza,1282,92.9,119097.8
2022-12-14,Casa & Jardim,473,262.92,124361.16
2022-12-14,Eletrônicos,813,897.12,729358.56
2022-12-14,Esportes,390,304.37,118704.3
2022-12-14,Moda,1254,178.09,223324.86
2022-12-15,Beleza,1317,95.37,125602.29
2022-12-15,Casa & Jardim,712,240.25,171058.0
2022-12-15,Eletrônicos,1000,890.43,890430.0
2022-12-15,Esportes,515,319.3,164439.5
2022-12-15,Moda,1486,191.81,285029.66
2022-12-16,Beleza,1271,91.62,116449.02
2022-12-16,Casa & Jardim,672,253.96,170661.12
2022-12-16,Eletrônicos,1037,802.39,832078.43
2022-12-16,Esportes,583,309.68,180543.44
2022-12-16,Moda,1719,168.17,289084.23
2022-12-17,Beleza,1866,101.59,189566.94
2022-12-17,Casa & Jardim,882,250.06,220552.92
2022-12-17,Eletrônicos,1461,879.92,1285563.12
2022-12-17,Esportes,530,306.48,162434.4
2022-12-17,Moda,1851,185.39,343156.89
2022-12-18,Beleza,1766,97.25,171743.5
2022-12-18,Casa & Jardim,992,268.11,265965.12
2022-12-18,Eletrônicos,1175,869.2,1021310.0
2022-12-18,Esportes,685,331.8,227283.0
2022-12-18,Moda,1376,183.82,252936.32
2022-12-19,Beleza,1498,87.85,131599.3
2022-12-19,Casa & Jardim,733,269.78,197748.74
2022-12-19,Eletrônicos,1028,816.24,839094.72
2022-12-19,Esportes,418,306.74,128217.32
2022-12-19,Moda,1353,185.87,251482.11
2022-12-20,Beleza,1217,95.7,116466.9
2022-12-20,Casa & Jardim,624,264.58,165097.92
2022-12-20,Eletrônicos,1184,829.01,981547.84
2022-12-20,Esportes,419,342.33,143436.27
2022-12-20,Moda,1491,193.42,288389.22
2022-12-21,Beleza,1679,92.86,155911.94
2022-12-21,Casa & Jardim,557,250.07,139288.99
2022-12-21,Eletrônicos,809,844.83,683467.47
2022-12-21,Esportes,358,339.12,121404.96
2022-12-21,Moda,1631,187.52,305845.12
2022-12-22,Beleza,972,94.49,91844.28
2022-12-22,Casa & Jardim,495,256.63,127031.85
2022-12-22,Eletrônicos,937,910.83,853447.71
2022-12-22,Esportes,382,314.62,120184.84
2022-12-22,Moda,1111,174.18,193513.98
2022-12-23,Beleza,1191,88.2,105046.2
2022-12-23,Casa & Jardim,586,251.19,147197.34
2022-12-23,Eletrônicos,915,850.8,778482.0
2022-12-23,Esportes,363,313.74,113887.62
2022-12-23,Moda,1271,168.63,214328.73
2022-12-24,Beleza,1386,91.1,126264.6
2022-12-24,Casa & Jardim,868,239.47,207859.96
2022-12-24,Eletrônicos,883,865.16,763936.28
2022-12-24,Esportes,440,310.61,136668.4
2022-12-24,Moda,1528,166.99,255160.72
2022-12-25,Beleza,1819,98.72,179571.68
2022-12-25,Casa & Jardim,506,269.76,136498.56
2022-12-25,Eletrônicos,1008,876.74,883753.92
2022-12-25,Esportes,404,323.95,130875.8
2022-12-25,Moda,1613,175.97,283839.61
2022-12-26,Beleza,887,94.4,83732.8
2022-12-26,Casa & Jardim,469,240.2,112653.8
2022-12-26,Eletrônicos,809,907.46,734135.14
2022-12-26,Esportes,392,297.77,116725.84
2022-12-26,Moda,1041,178.06,185360.46
2022-12-27,Beleza,854,91.75,78354.5
2022-12-27,Casa & Jardim,491,246.46,121011.86
2022-12-27,Eletrônicos,652,860.38,560967.76
2022-12-27,Esportes,321,342.37,109900.77
2022-12-27,Moda,1081,178.78,193261.18
2022-12-28,Beleza,1043,97.29,101473.47
2022-12-28,Casa & Jardim,489,258.82,126562.98
2022-12-28,Eletrônicos,803,864.51,694201.53
2022-12-28,Esportes,305,313.72,95684.6
2022-12-28,Moda,997,176.25,175721.25
2022-12-29,Beleza,605,99.93,60457.65
2022-12-29,Casa & Jardim,366,262.1,95928.6
2022-12-29,Eletrônicos,679,909.07,617258.53
2022-12-29,Esportes,227,300.9,68304.3
2022-12-29,Moda,679,167.11,113467.69
2022-12-30,Beleza,729,91.56,66747.24
2022-12-30,Casa & Jardim,367,256.15,94007.05
2022-12-30,Eletrônicos,595,907.88,540188.6
2022-12-30,Esportes,327,297.4,97249.8
2022-12-30,Moda,840,189.28,158995.2
2022-12-31,Beleza,896,102.3,91660.8
2022-12-31,Casa & Jardim,515,247.37,127395.55
2022-12-31,Eletrônicos,643,915.94,588949.42
2022-12-31,Esportes,306,303.31,92812.86
2022-12-31,Moda,1208,190.09,229628.72
2023-01-01,Beleza,253,87.51,22140.03
2023-01-01,Casa & Jardim,105,240.14,25214.7
2023-01-01,Eletrônicos,163,896.09,146062.67
2023-01-01,Esportes,73,333.35,24334.55
2023-01-01,Moda,250,179.2,44800.0
2023-01-02,Beleza,170,95.28,16197.6
2023-01-02,Casa & Jardim,80,276.25,22100.0
2023-01-02,Eletrônicos,124,862.41,106938.84
2023-01-02,Esportes,58,313.83,18202.14
2023-01-02,Moda,151,190.95,28833.45
2023-01-03,Beleza,151,101.4,15311.4
2023-01-03,Casa & Jardim,86,264.03,22706.58
2023-01-03,Eletrônicos,136,836.26,113731.36
2023-01-03,Esportes,53,320.34,16978.02
2023-01-03,Moda,181,183.1,33141.1
2023-01-04,Beleza,149,102.12,15215.88
2023-01-04,Casa & Jardim,77,270.39,20820.03
2023-01-04,Eletrônicos,124,891.19,110507.56
2023-01-04,Esportes,47,309.51,14546.97
2023-01-04,Moda,155,174.1,26985.5
2023-01-05,Beleza,128,101.76,13025.28
2023-01-05,Casa & Jardim,97,277.18,26886.46
2023-01-05,Eletrônicos,124,782.63,97046.12
2023-01-05,Esportes,65,331.95,21576.75
2023-01-05,Moda,191,186.87,35692.17
2023-01-06,Beleza,237,97.64,23140.68
2023-01-06,Casa & Jardim,80,250.38,20030.4
2023-01-06,Eletrônicos,130,855.09,111161.7
2023-01-06,Esportes,67,299.4,20059.8
2023-01-06,Moda,185,174.69,32317.65
2023-01-07,Beleza,211,91.05,19211.55
2023-01-07,Casa & Jardim,110,247.46,27220.6
2023-01-07,Eletrônicos,138,907.1,125179.8
2023-01-07,Esportes,81,340.37,27569.97
2023-01-07,Moda,205,186.14,38158.7
2023-01-08,Beleza,348,94.54,32899.92
2023-01-08,Casa & Jardim,173,262.29,45376.17
2023-01-08,Eletrônicos,258,882.3,227633.4
2023-01-08,Esportes,153,312.81,47859.93
2023-01-08,Moda,515,171.34,88240.1
2023-01-09,Beleza,373,92.82,34621.86
2023-01-09,Casa & Jardim,125,263.66,32957.5
2023-01-09,Eletrônicos,192,843.5,161952.0
2023-01-09,Esportes,82,300.84,24668.88
2023-01-09,Moda,303,176.19,53385.57
2023-01-10,Beleza,236,89.9,21216.4
2023-01-10,Casa & Jardim,173,242.59,41968.07
2023-01-10,Eletrônicos,211,801.16,169044.76
2023-01-10,Esportes,110,304.79,33526.9
2023-01-10,Moda,327,167.27,54697.29
2023-01-11,Beleza,339,97.49,33049.11
2023-01-11,Casa & Jardim,126,242.85,30599.1
2023-01-11,Eletrônicos,192,805.99,154750.08
2023-01-11,Esportes,145,317.54,46043.3
2023-01-11,Moda,324,173.31,56152.44
2023-01-12,Beleza,300,92.54,27762.0
2023-01-12,Casa & Jardim,152,248.1,37711.2
2023-01-12,Eletrônicos,172,906.42,155904.24
2023-01-12,Esportes,117,299.36,35025.12
2023-01-12,Moda,295,189.66,55949.7
2023-01-13,Beleza,370,102.11,37780.7
2023-01-13,Casa & Jardim,146,250.98,36643.08
2023-01-13,Eletrônicos,267,831.29,221954.43
2023-01-13,Esportes,147,322.46,47401.62
2023-01-13,Moda,366,179.79,65803.14
2023-01-14,Beleza,413,100.93,41684.09
2023-01-14,Casa & Jardim,226,239.78,54190.28
2023-01-14,Eletrônicos,384,783.78,300971.52
2023-01-14,Esportes,161,326.61,52584.21
2023-01-14,Moda,381,177.24,67528.44
2023-01-15,Beleza,415,87.82,36445.3
2023-01-15,Casa & Jardim,183,266.21,48716.43
2023-01-15,Eletrônicos,346,872.24,301795.04
2023-01-15,Esportes,153,302.22,46239.66
2023-01-15,Moda,565,165.89,93727.85
2023-01-16,Beleza,379,91.15,34545.85
2023-01-16,Casa & Jardim,162,278.0,45036.0
2023-01-16,Eletrônicos,218,793.61,173006.98
2023-01-16,Esportes,119,295.65,35182.35
2023-01-16,Moda,346,178.97,61923.62
2023-01-17,Beleza,357,95.87,34225.59
2023-01-17,Casa & Jardim,148,240.04,35525.92
2023-01-17,Eletrônicos,191,917.57,175255.87
2023-01-17,Esportes,117,315.48,36911.16
2023-01-17,Moda,305,185.11,56458.55
2023-01-18,Beleza,268,98.69,26448.92
2023-01-18,Casa & Jardim,193,266.78,51488.54
2023-01-18,Eletrônicos,314,791.12,248411.68
2023-01-18,Esportes,125,305.47,38183.75
2023-01-18,Moda,344,174.58,60055.52
2023-01-19,Beleza,319,88.74,28308.06
2023-01-19,Casa & Jardim,126,267.45,33698.7
2023-01-19,Eletrônicos,240,883.99,212157.6
2023-01-19,Esportes,96,324.65,31166.4
2023-01-19,Moda,363,180.61,65561.43
2023-01-20,Beleza,277,93.69,25952.13
2023-01-20,Casa & Jardim,152,275.8,41921.6
2023-01-20,Eletrônicos,276,809.9,223532.4
2023-01-20,Esportes,143,307.29,43942.47
2023-01-20,Moda,410,193.71,79421.1
2023-01-21,Beleza,429,102.46,43955.34
2023-01-21,Casa & Jardim,220,241.25,53075.0
2023-01-21,Eletrônicos,303,807.93,244802.79
2023-01-21,Esportes,139,344.63,47903.57
2023-01-21,Moda,466,169.06,78781.96
2023-01-22,Beleza,434,91.62,39763.08
2023-01-22,Casa & Jardim,200,249.86,49972.0
2023-01-22,Eletrônicos,302,858.82,259363.64
2023-01-22,Esportes,165,298.78,49298.7
2023-01-22,Moda,454,173.25,78655.5
2023-01-23,Beleza,222,94.1,20890.2
2023-01-23,Casa & Jardim,139,248.38,34524.82
2023-01-23,Eletrônicos,212,790.94,167679.28
2023-01-23,Esportes,112,303.79,34024.48
2023-01-23,Moda,319,175.63,56025.97
2023-01-24,Beleza,274,100.43,27517.82
2023-01-24,Casa & Jardim,177,249.15,44099.55
2023-01-24,Eletrônicos,212,853.32,180903.84
2023-01-24,Esportes,88,325.71,28662.48
2023-01-24,Moda,367,176.31,64705.77
2023-01-25,Beleza,318,90.49,28775.82
2023-01-25,Casa & Jardim,146,270.73,39526.58
2023-01-25,Eletrônicos,277,841.94,233217.38
2023-01-25,Esportes,128,330.04,42245.12
2023-01-25,Moda,329,190.0,62510.0
2023-01-26,Beleza,314,100.68,31613.52
2023-01-26,Casa & Jardim,138,256.28,35366.64
2023-01-26,Eletrônicos,277,803.11,222461.47
2023-01-26,Esportes,102,297.97,30392.94
2023-01-26,Moda,335,166.28,55703.8
2023-01-27,Beleza,294,95.18,27982.92
2023-01-27,Casa & Jardim,194,247.92,48096.48
2023-01-27,Eletrônicos,210,806.74,169415.4
2023-01-27,Esportes,121,324.55,39270.55
2023-01-27,Moda,384,188.07,72218.88
2023-01-28,Beleza,340,101.7,34578.0
2023-01-28,Casa & Jardim,196,278.08,54503.68
2023-01-28,Eletrônicos,260,869.58,226090.8
2023-01-28,Esportes,176,320.5,56408.0
2023-01-28,Moda,443,178.79,79203.97
2023-01-29,Beleza,377,100.42,37858.34
2023-01-29,Casa & Jardim,195,251.82,49104.9
2023-01-29,Eletrônicos,276,837.59,231174.84
2023-01-29,Esportes,144,316.03,45508.32
2023-01-29,Moda,349,167.49,58454.01
2023-01-30,Beleza,271,93.42,25316.82
2023-01-30,Casa & Jardim,155,267.97,41535.35
2023-01-30,Eletrônicos,253,785.69,198779.57
2023-01-30,Esportes,101,311.58,31469.58
2023-01-30,Moda,286,172.17,49240.62
2023-01-31,Beleza,265,93.26,24713.9
2023-01-31,Casa & Jardim,151,279.37,42184.87
2023-01-31,Eletrônicos,255,812.19,207108.45
2023-01-31,Esportes,101,344.37,34781.37
2023-01-31,Moda,301,187.13,56326.13
2023-02-01,Beleza,141,101.31,14284.71
2023-02-01,Casa & Jardim,73,267.14,19501.22
2023-02-01,Eletrônicos,143,784.68,112209.24
2023-02-01,Esportes,58,324.5,18821.0
2023-02-01,Moda,150,179.25,26887.5
2023-02-02,Beleza,172,102.42,17616.24
2023-02-02,Casa & Jardim,83,269.54,22371.82
2023-02-02,Eletrônicos,118,796.16,93946.88
2023-02-02,Esportes,69,337.78,23306.82
2023-02-02,Moda,189,193.33,36539.37
2023-02-03,Beleza,234,94.47,22105.98
2023-02-03,Casa & Jardim,82,260.19,21335.58
2023-02-03,Eletrônicos,144,870.77,125390.88
2023-02-03,Esportes,68,298.21,20278.28
2023-02-03,Moda,219,167.78,36743.82
2023-02-04,Beleza,192,101.8,19545.6
2023-02-04,Casa & Jardim,115,252.19,29001.85
2023-02-04,Eletrônicos,186,814.39,151476.54
2023-02-04,Esportes,81,320.53,25962.93
2023-02-04,Moda,210,171.24,35960.4
2023-02-05,Beleza,212,99.06,21000.72
2023-02-05,Casa & Jardim,137,270.2,37017.4
2023-02-05,Eletrônicos,167,880.23,146998.41
2023-02-05,Esportes,86,326.03,28038.58
2023-02-05,Moda,223,169.66,37834.18
2023-02-06,Beleza,174,98.37,17116.38
2023-02-06,Casa & Jardim,72,248.86,17917.92
2023-02-06,Eletrônicos,123,898.37,110499.51
2023-02-06,Esportes,63,327.39,20625.57
2023-02-06,Moda,209,182.25,38090.25
2023-02-07,Beleza,130,101.71,13222.3
2023-02-07,Casa & Jardim,65,247.46,16084.9
2023-02-07,Eletrônicos,119,872.86,103870.34
2023-02-07,Esportes,53,330.68,17526.04
2023-02-07,Moda,185,169.83,31418.55
2023-02-08,Beleza,278,99.17,27569.26
2023-02-08,Casa & Jardim,128,271.79,34789.12
2023-02-08,Eletrônicos,252,809.88,204089.76
2023-02-08,Esportes,113,305.4,34510.2
2023-02-08,Moda,324,176.78,57276.72
2023-02-09,Beleza,324,95.94,31084.56
2023-02-09,Casa & Jardim,139,270.45,37592.55
2023-02-09,Eletrônicos,243,783.77,190456.11
2023-02-09,Esportes,99,315.82,31266.18
2023-02-09,Moda,362,185.01,66973.62
2023-02-10,Beleza,287,89.32,25634.84
2023-02-10,Casa & Jardim,177,276.52,48944.04
2023-02-10,Eletrônicos,246,793.63,195232.98
2023-02-10,Esportes,105,320.44,33646.2
2023-02-10,Moda,323,192.02,62022.46
2023-02-11,Beleza,376,95.45,35889.2
2023-02-11,Casa & Jardim,177,278.98,49379.46
2023-02-11,Eletrônicos,304,839.31,255150.24
2023-02-11,Esportes,110,295.89,32547.9
2023-02-11,Moda,350,173.97,60889.5
2023-02-12,Beleza,408,102.13,41669.04
2023-02-12,Casa & Jardim,190,254.87,48425.3
2023-02-12,Eletrônicos,247,903.4,223139.8
2023-02-12,Esportes,131,325.38,42624.78
2023-02-12,Moda,451,185.98,83876.98
2023-02-13,Beleza,358,94.76,33924.08
2023-02-13,Casa & Jardim,128,259.42,33205.76
2023-02-13,Eletrônicos,201,817.28,164273.28
2023-02-13,Esportes,82,338.79,27780.78
2023-02-13,Moda,296,167.39,49547.44
2023-02-14,Beleza,264,100.18,26447.52
2023-02-14,Casa & Jardim,128,243.73,31197.44
2023-02-14,Eletrônicos,235,833.64,195905.4
2023-02-14,Esportes,87,332.63,28938.81
2023-02-14,Moda,261,169.47,44231.67
2023-02-15,Beleza,255,102.55,26150.25
2023-02-15,Casa & Jardim,126,272.85,34379.1
2023-02-15,Eletrônicos,182,866.88,157772.16
2023-02-15,Esportes,102,301.1,30712.2
2023-02-15,Moda,392,193.19,75730.48
2023-02-16,Beleza,230,101.18,23271.4
2023-02-16,Casa & Jardim,125,275.62,34452.5
2023-02-16,Eletrônicos,244,837.68,204393.92
2023-02-16,Esportes,121,330.05,39936.05
2023-02-16,Moda,260,180.02,46805.2
2023-02-17,Beleza,298,90.31,26912.38
2023-02-17,Casa & Jardim,178,274.86,48925.08
2023-02-17,Eletrônicos,199,822.05,163587.95
2023-02-17,Esportes,115,297.73,34238.95
2023-02-17,Moda,364,185.17,67401.88
2023-02-18,Beleza,313,88.02,27550.26
2023-02-18,Casa & Jardim,176,271.01,47697.76
2023-02-18,Eletrônicos,359,910.99,327045.41
2023-02-18,Esportes,115,336.66,38715.9
2023-02-18,Moda,398,188.84,75158.32
2023-02-19,Beleza,447,92.68,41427.96
2023-02-19,Casa & Jardim,192,278.51,53473.92
2023-02-19,Eletrônicos,270,900.11,243029.7
2023-02-19,Esportes,132,332.51,43891.32
2023-02-19,Moda,384,178.84,68674.56
2023-02-20,Beleza,302,101.82,30749.64
2023-02-20,Casa & Jardim,123,267.59,32913.57
2023-02-20,Eletrônicos,225,848.29,190865.25
2023-02-20,Esportes,114,326.12,37177.68
2023-02-20,Moda,229,166.86,38210.94
2023-02-21,Beleza,229,91.47,20946.63
2023-02-21,Casa & Jardim,131,266.06,34853.86
2023-02-21,Eletrônicos,210,839.83,176364.3
2023-02-21,Esportes,93,334.63,31120.59
2023-02-21,Moda,347,170.37,59118.39
2023-02-22,Beleza,254,101.6,25806.4
2023-02-22,Casa & Jardim,108,260.44,28127.52
2023-02-22,Eletrônicos,224,785.06,175853.44
2023-02-22,Esportes,120,318.08,38169.6
2023-02-22,Moda,257,167.04,42929.28
2023-02-23,Beleza,290,99.05,28724.5
2023-02-23,Casa & Jardim,137,272.58,37343.46
2023-02-23,Eletrônicos,236,868.15,204883.4
2023-02-23,Esportes,105,318.09,33399.45
2023-02-23,Moda,306,189.9,58109.4
2023-02-24,Beleza,367,97.24,35687.08
2023-02-24,Casa & Jardim,148,275.03,40704.44
2023-02-24,Eletrônicos,209,817.07,170767.63
2023-02-24,Esportes,130,334.6,43498.0
2023-02-24,Moda,339,193.27,65518.53
2023-02-25,Beleza,394,102.13,40239.22
2023-02-25,Casa & Jardim,214,270.48,57882.72
2023-02-25,Eletrônicos,300,915.88,274764.0
2023-02-25,Esportes,140,303.61,42505.4
2023-02-25,Moda,437,171.27,74844.99
2023-02-26,Beleza,383,95.26,36484.58
2023-02-26,Casa & Jardim,157,272.98,42857.86
2023-02-26,Eletrônicos,282,853.49,240684.18
2023-02-26,Esportes,157,318.35,49980.95
2023-02-26,Moda,331,178.19,58980.89
2023-02-27,Beleza,279,89.18,24881.22
2023-02-27,Casa & Jardim,133,274.91,36563.03
2023-02-27,Eletrônicos,202,784.5,158469.0
2023-02-27,Esportes,130,336.9,43797.0
2023-02-27,Moda,316,182.69,57730.04
2023-02-28,Beleza,231,96.41,22270.71
2023-02-28,Casa & Jardim,137,244.68,33521.16
2023-02-28,Eletrônicos,189,906.34,171298.26
2023-02-28,Esportes,91,296.92,27019.72
2023-02-28,Moda,295,193.86,57188.7
2023-03-01,Beleza,352,94.73,33344.96
2023-03-01,Casa & Jardim,197,267.39,52675.83
2023-03-01,Eletrônicos,282,819.27,231034.14
2023-03-01,Esportes,131,304.5,39889.5
2023-03-01,Moda,353,171.08,60391.24
2023-03-02,Beleza,358,101.85,36462.3
2023-03-02,Casa & Jardim,199,249.7,49690.3
2023-03-02,Eletrônicos,253,857.37,216914.61
2023-03-02,Esportes,152,310.64,47217.28
2023-03-02,Moda,416,187.41,77962.56
2023-03-03,Beleza,344,93.23,32071.12
2023-03-03,Casa & Jardim,201,241.43,48527.43
2023-03-03,Eletrônicos,364,810.07,294865.48
2023-03-03,Esportes,154,297.05,45745.7
2023-03-03,Moda,447,170.26,76106.22
2023-03-04,Beleza,569,96.58,54954.02
2023-03-04,Casa & Jardim,234,269.05,62957.7
2023-03-04,Eletrônicos,389,783.5,304781.5
2023-03-04,Esportes,138,302.52,41747.76
2023-03-04,Moda,633,172.72,109331.76
2023-03-05,Beleza,426,91.94,39166.44
2023-03-05,Casa & Jardim,263,255.15,67104.45
2023-03-05,Eletrônicos,373,863.67,322148.91
2023-03-05,Esportes,163,306.35,49935.05
2023-03-05,Moda,490,184.05,90184.5
2023-03-06,Beleza,289,102.08,29501.12
2023-03-06,Casa & Jardim,168,246.2,41361.6
2023-03-06,Eletrônicos,303,872.44,264349.32
2023-03-06,Esportes,129,317.61,40971.69
2023-03-06,Moda,333,181.87,60562.71
2023-03-07,Beleza,313,89.39,27979.07
2023-03-07,Casa & Jardim,168,247.07,41507.76
2023-03-07,Eletrônicos,209,852.57,178187.13
2023-03-07,Esportes,147,317.3,46643.1
2023-03-07,Moda,382,187.82,71747.24
2023-03-08,Beleza,339,90.77,30771.03
2023-03-08,Casa & Jardim,202,269.17,54372.34
2023-03-08,Eletrônicos,237,788.39,186848.43
2023-03-08,Esportes,130,334.84,43529.2
2023-03-08,Moda,368,165.86,61036.48
2023-03-09,Beleza,358,99.26,35535.08
2023-03-09,Casa & Jardim,243,258.37,62783.91
2023-03-09,Eletrônicos,304,793.26,241151.04
2023-03-09,Esportes,119,302.4,35985.6
2023-03-09,Moda,395,175.88,69472.6
2023-03-10,Beleza,395,88.69,35032.55
2023-03-10,Casa & Jardim,210,273.67,57470.7
2023-03-10,Eletrônicos,295,864.03,254888.85
2023-03-10,Esportes,155,316.78,49100.9
2023-03-10,Moda,384,174.86,67146.24
2023-03-11,Beleza,466,99.68,46450.88
2023-03-11,Casa & Jardim,248,243.58,60407.84
2023-03-11,Eletrônicos,342,821.26,280870.92
2023-03-11,Esportes,204,324.13,66122.52
2023-03-11,Moda,549,190.02,104320.98
2023-03-12,Beleza,467,100.39,46882.13
2023-03-12,Casa & Jardim,253,274.1,69347.3
2023-03-12,Eletrônicos,306,830.37,254093.22
2023-03-12,Esportes,156,314.27,49026.12
2023-03-12,Moda,474,177.95,84348.3
2023-03-13,Beleza,346,97.78,33831.88
2023-03-13,Casa & Jardim,197,254.3,50097.1
2023-03-13,Eletrônicos,240,859.03,206167.2
2023-03-13,Esportes,118,323.87,38216.66
2023-03-13,Moda,386,166.44,64245.84
2023-03-14,Beleza,346,95.13,32914.98
2023-03-14,Casa & Jardim,187,275.78,51570.86
2023-03-14,Eletrônicos,296,846.74,250635.04
2023-03-14,Esportes,113,316.08,35717.04
2023-03-14,Moda,465,169.01,78589.65
2023-03-15,Beleza,370,90.94,33647.8
2023-03-15,Casa & Jardim,163,256.16,41754.08
2023-03-15,Eletrônicos,293,881.63,258317.59
2023-03-15,Esportes,110,328.34,36117.4
2023-03-15,Moda,372,173.92,64698.24
2023-03-16,Beleza,383,102.31,39184.73
2023-03-16,Casa & Jardim,187,276.07,51625.09
2023-03-16,Eletrônicos,292,811.23,236879.16
2023-03-16,Esportes,134,338.05,45298.7
2023-03-16,Moda,433,194.21,84092.93
2023-03-17,Beleza,446,89.77,40037.42
2023-03-17,Casa & Jardim,231,250.46,57856.26
2023-03-17,Eletrônicos,301,849.51,255702.51
2023-03-17,Esportes,149,344.35,51308.15
2023-03-17,Moda,437,166.89,72930.93
2023-03-18,Beleza,430,99.45,42763.5
2023-03-18,Casa & Jardim,277,249.55,69125.35
2023-03-18,Eletrônicos,375,863.17,323688.75
2023-03-18,Esportes,140,311.46,43604.4
2023-03-18,Moda,472,176.9,83496.8
2023-03-19,Beleza,425,90.24,38352.0
2023-03-19,Casa & Jardim,225,271.46,61078.5
2023-03-19,Eletrônicos,417,796.5,332140.5
2023-03-19,Esportes,153,325.43,49790.79
2023-03-19,Moda,589,187.32,110331.48
2023-03-20,Beleza,388,95.83,37182.04
2023-03-20,Casa & Jardim,177,255.55,45232.35
2023-03-20,Eletrônicos,249,792.22,197262.78
2023-03-20,Esportes,129,298.99,38569.71
2023-03-20,Moda,299,188.28,56295.72
2023-03-21,Beleza,315,101.1,31846.5
2023-03-21,Casa & Jardim,173,254.56,44038.88
2023-03-21,Eletrônicos,260,875.62,227661.2
2023-03-21,Esportes,132,324.59,42845.88
2023-03-21,Moda,408,172.83,70514.64
2023-03-22,Beleza,346,97.57,33759.22
2023-03-22,Casa & Jardim,175,254.06,44460.5
2023-03-22,Eletrônicos,343,841.14,288511.02
2023-03-22,Esportes,144,317.44,45711.36
2023-03-22,Moda,302,184.51,55722.02
2023-03-23,Beleza,354,100.9,35718.6
2023-03-23,Casa & Jardim,187,257.53,48158.11
2023-03-23,Eletrônicos,312,890.72,277904.64
2023-03-23,Esportes,146,324.27,47343.42
2023-03-23,Moda,441,172.52,76081.32
2023-03-24,Beleza,539,90.27,48655.53
2023-03-24,Casa & Jardim,158,275.8,43576.4
2023-03-24,Eletrônicos,302,876.48,264696.96
2023-03-24,Esportes,150,321.97,48295.5
2023-03-24,Moda,448,171.96,77038.08
2023-03-25,Beleza,423,99.64,42147.72
2023-03-25,Casa & Jardim,344,244.96,84266.24
2023-03-25,Eletrônicos,398,831.09,330773.82
2023-03-25,Esportes,144,294.59,42420.96
2023-03-25,Moda,456,166.72,76024.32
2023-03-26,Beleza,415,95.9,39798.5
2023-03-26,Casa & Jardim,302,280.08,84584.16
2023-03-26,Eletrônicos,301,794.46,239132.46
2023-03-26,Esportes,164,306.77,50310.28
2023-03-26,Moda,479,192.97,92432.63
2023-03-27,Beleza,343,95.04,32598.72
2023-03-27,Casa & Jardim,167,266.79,44553.93
2023-03-27,Eletrônicos,269,807.18,217131.42
2023-03-27,Esportes,94,317.36,29831.84
2023-03-27,Moda,407,182.35,74216.45
2023-03-28,Beleza,325,92.48,30056.0
2023-03-28,Casa & Jardim,163,263.97,43027.11
2023-03-28,Eletrônicos,282,855.7,241307.4
2023-03-28,Esportes,124,344.61,42731.64
2023-03-28,Moda,459,180.48,82840.32
2023-03-29,Beleza,307,95.33,29266.31
2023-03-29,Casa & Jardim,143,271.86,38875.98
2023-03-29,Eletrônicos,290,891.69,258590.1
2023-03-29,Esportes,119,301.24,35847.56
2023-03-29,Moda,318,187.45,59609.1
2023-03-30,Beleza,360,98.97,35629.2
2023-03-30,Casa & Jardim,146,247.34,36111.64
2023-03-30,Eletrônicos,309,871.59,269321.31
2023-03-30,Esportes,104,296.86,30873.44
2023-03-30,Moda,356,191.35,68120.6
2023-03-31,Beleza,412,98.24,40474.88
2023-03-31,Casa & Jardim,217,256.63,55688.71
2023-03-31,Eletrônicos,358,815.95,292110.1
2023-03-31,Esportes,157,333.35,52335.95
2023-03-31,Moda,381,192.86,73479.66
2023-04-01,Beleza,468,98.87,46271.16
2023-04-01,Casa & Jardim,281,258.25,72568.25
2023-04-01,Eletrônicos,415,848.56,352152.4
2023-04-01,Esportes,217,302.07,65549.19
2023-04-01,Moda,529,188.07,99489.03
2023-04-02,Beleza,480,101.92,48921.6
2023-04-02,Casa & Jardim,269,260.54,70085.26
2023-04-02,Eletrônicos,406,806.56,327463.36
2023-04-02,Esportes,148,306.08,45299.84
2023-04-02,Moda,595,179.32,106695.4
2023-04-03,Beleza,333,90.19,30033.27
2023-04-03,Casa & Jardim,164,252.55,41418.2
2023-04-03,Eletrônicos,295,859.24,253475.8
2023-04-03,Esportes,141,294.99,41593.59
2023-04-03,Moda,333,182.62,60812.46
2023-04-04,Beleza,308,96.17,29620.36
2023-04-04,Casa & Jardim,192,253.55,48681.6
2023-04-04,Eletrônicos,244,907.72,221483.68
2023-04-04,Esportes,123,300.38,36946.74
2023-04-04,Moda,383,170.96,65477.68
2023-04-05,Beleza,355,97.99,34786.45
2023-04-05,Casa & Jardim,183,241.48,44190.84
2023-04-05,Eletrônicos,334,914.06,305296.04
2023-04-05,Esportes,125,344.88,43110.0
2023-04-05,Moda,452,171.56,77545.12
2023-04-06,Beleza,342,95.91,32801.22
2023-04-06,Casa & Jardim,183,248.34,45446.22
2023-04-06,Eletrônicos,303,899.24,272469.72
2023-04-06,Esportes,129,304.59,39292.11
